symbol,name,market,asset_type,currency,broker,tradability,nisa_category,investment_style,is_sbi_supported,is_active,is_leveraged,is_inverse,theme,sector,aliases,dividend_category,market_cap_tier,index_family,expense_ratio_pct,complexity,tags,data_quality,risk_band,metadata_source,metadata_as_of,metadata_updated_at,yahoo_symbol,country,exchange,local_symbol,primary_listing_country,trading_currency,settlement_currency,quote_currency,fx_pair_to_jpy,foreign_market_group,country_risk_band,liquidity_tier,foreign_data_quality,foreign_data_quality_reasons,sbi_foreign_tradability,sbi_foreign_tradability_as_of,sbi_foreign_tradability_source,sbi_tradability_status,sbi_tradability_verified,sbi_tradability_as_of,sbi_tradability_source,source_section,source_market,source_industry,source_description,source_url
00926.HK,ビサンイェン 碧生源,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,consumer,consumer,00926;ビサンイェン 碧生源;中国の健康茶メーカー;食品・飲料水,none,,,,standard,consumer,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.960183+00:00,0926.HK,Hong Kong,HKEX,00926,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,食品・飲料水,中国の健康茶メーカー,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
00927.HK,フジコンインダストリアル 富士高実業,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,technology,technology,00927;フジコンインダストリアル 富士高実業;電子音響製品;付属品;その他電子製品の設計・製造・プロモーション・販売;通信・技術,none,,,,standard,technology,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.960231+00:00,0927.HK,Hong Kong,HKEX,00927,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,通信・技術,電子音響製品、付属品、その他電子製品の設計・製造・プロモーション・販売,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
00929.HK,IPEグループ 国際精密,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,industrial,industrial,00929;IPEグループ 国際精密;精密金属部品の製造販売;一般製造,none,,,,standard,industrial,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.960280+00:00,0929.HK,Hong Kong,HKEX,00929,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,一般製造,精密金属部品の製造販売,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
00931.HK,チャイナ エイチケー パワー スマート エナジー 中国港能智慧能源,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,technology,technology,00931;チャイナ エイチケー パワー スマート エナジー 中国港能智慧能源;LNGの販売;PCパーツ及びIT製品の販売;ガス・電気,none,,,,standard,technology,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.960348+00:00,0931.HK,Hong Kong,HKEX,00931,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,ガス・電気,LNGの販売、PCパーツ及びIT製品の販売,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
00934.HK,シノペックカントンズ 中石化冠徳,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,energy,energy,00934;シノペックカントンズ 中石化冠徳;原油;石油及び化学工業製品の取引;恵州埠頭の経営;石油埠頭サービス及び周辺施設;ガソリンスタンド経営などを行う;石油,none,,,,standard,energy,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.960414+00:00,0934.HK,Hong Kong,HKEX,00934,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,石油,原油、石油及び化学工業製品の取引、恵州埠頭の経営、石油埠頭サービス及び周辺施設、ガソリンスタンド経営などを行う,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
00936.HK,イーグルレジェンド アジア 鵬程亞洲,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,industrial,industrial,00936;イーグルレジェンド アジア 鵬程亞洲;ビル建設用クレーンなどの高所建設機材のリース;販売事業を香港;マカオ;シンガポール;ベトナムで展開する;建設・ビル建材,none,,,,standard,industrial,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.960475+00:00,0936.HK,Hong Kong,HKEX,00936,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,建設・ビル建材,ビル建設用クレーンなどの高所建設機材のリース、販売事業を香港、マカオ、シンガポール、ベトナムで展開する,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
00938.HK,マンサンインターナショナル 民生国際,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,industrial,industrial,00938;マンサンインターナショナル 民生国際;真珠及び真珠ネックレス製品の購買・加工・調達・卸売販売;一般製造,none,,,,standard,industrial,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.960529+00:00,0938.HK,Hong Kong,HKEX,00938,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,一般製造,真珠及び真珠ネックレス製品の購買・加工・調達・卸売販売,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
00939.HK,中国建設銀行 中国建設銀行,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,bank,financial,00939;中国建設銀行 中国建設銀行;中国4大商業銀行のひとつ。個人融資から商工融資;国際金融など幅広いサービスを包括する;銀行,none,,,,standard,bank,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.960582+00:00,0939.HK,Hong Kong,HKEX,00939,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,銀行,中国4大商業銀行のひとつ。個人融資から商工融資、国際金融など幅広いサービスを包括する,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
00941.HK,チャイナモバイル 中国移動,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,telecom,communication,00941;チャイナモバイル 中国移動;中国本土31省・市・自治区および香港で移動体通信及び関連サービスを展開。SMSや着信メロディなどのオプションサービスも;通信,none,,,,standard,communication,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.960631+00:00,0941.HK,Hong Kong,HKEX,00941,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,通信,中国本土31省・市・自治区および香港で移動体通信及び関連サービスを展開。SMSや着信メロディなどのオプションサービスも,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
00943.HK,中証国際 ジョンジョンインター,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,healthcare,healthcare,00943;中証国際 ジョンジョンインター;ヘルスケア用品;家庭用品の製造販売;一般製造,none,,,,standard,healthcare,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.960680+00:00,0943.HK,Hong Kong,HKEX,00943,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,一般製造,ヘルスケア用品、家庭用品の製造販売,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
00945.HK,マニュライフ 宏利金融,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,insurance,financial,00945;マニュライフ 宏利金融;個人生命保険;団体生命及び医療保険;団体退職金;再保険サービスなど金融製品・サービスの提供;投資管理;保険,none,,,,standard,insurance,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.960728+00:00,0945.HK,Hong Kong,HKEX,00945,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,保険,個人生命保険、団体生命及び医療保険、団体退職金、再保険サービスなど金融製品・サービスの提供、投資管理,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
00947.HK,MOBIデベロップメント 摩比発展,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,technology,technology,00947;MOBIデベロップメント 摩比発展;中国で無線通信アンテナや無線基地局サービスを展開;通信・技術,none,,,,standard,technology,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.960772+00:00,0947.HK,Hong Kong,HKEX,00947,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,通信・技術,中国で無線通信アンテナや無線基地局サービスを展開,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
00948.HK,アルファプロフェッショナル 阿爾法企業控股,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,technology,technology,00948;アルファプロフェッショナル 阿爾法企業控股;中国で携帯電話機器の製造販売及びソリューションを手がける;電気・電子,none,,,,standard,technology,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.960816+00:00,0948.HK,Hong Kong,HKEX,00948,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,電気・電子,中国で携帯電話機器の製造販売及びソリューションを手がける,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
00950.HK,リーシファーマシューティカル 李氏大薬廠,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,healthcare,healthcare,00950;リーシファーマシューティカル 李氏大薬廠;医薬品の製造販売;ヘルスケア・バイオテクノロジー,none,,,,standard,healthcare,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.960863+00:00,0950.HK,Hong Kong,HKEX,00950,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,ヘルスケア・バイオテクノロジー,医薬品の製造販売,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
00951.HK,チャオウェイパワー 超威動力,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,utilities,utilities,00951;チャオウェイパワー 超威動力;中国で電動自転車向けのバッテリーを製造販売。このほか風力発電;太陽光発電用の備蓄電池も製造;一般製造,none,,,,standard,utilities,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.960917+00:00,0951.HK,Hong Kong,HKEX,00951,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,一般製造,中国で電動自転車向けのバッテリーを製造販売。このほか風力発電、太陽光発電用の備蓄電池も製造,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
00952.HK,クアム プラス インターナショナル フィナンシャル 華富建業国際金融,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,financial,financial,00952;クアム プラス インターナショナル フィナンシャル 華富建業国際金融;金融サービスを展開;通信・技術,none,,,,standard,financial,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.960967+00:00,0952.HK,Hong Kong,HKEX,00952,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,通信・技術,金融サービスを展開,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
00953.HK,ショウ ブラザーズ 邵氏兄弟,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,industrial,industrial,00953;ショウ ブラザーズ 邵氏兄弟;中国でスポーツシューズを製造販売;アパレル・繊維,none,,,,standard,industrial,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.961020+00:00,0953.HK,Hong Kong,HKEX,00953,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,アパレル・繊維,中国でスポーツシューズを製造販売,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
00954.HK,チャンマオバイオ 常茂生化,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,healthcare,healthcare,00954;チャンマオバイオ 常茂生化;有機酸製品の製造販売;ヘルスケア・バイオテクノロジー,none,,,,standard,healthcare,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.961067+00:00,0954.HK,Hong Kong,HKEX,00954,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,ヘルスケア・バイオテクノロジー,有機酸製品の製造販売,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
00956.HK,サンティエングリーンエナジー 新天緑色能源,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,utilities,utilities,00956;サンティエングリーンエナジー 新天緑色能源;中国の華北地域で天然ガスの輸送設備や天然ガス供給を手がける。このほか風力発電も;電力・ガス,none,,,,standard,utilities,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.961123+00:00,0956.HK,Hong Kong,HKEX,00956,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,電力・ガス,中国の華北地域で天然ガスの輸送設備や天然ガス供給を手がける。このほか風力発電も,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
00959.HK,エーマックス インターナショナル 奥瑪仕国際,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,consumer,consumer,00959;エーマックス インターナショナル 奥瑪仕国際;カジノ;エンターテイメント関連事業への投資;観光・ホテル・飲食店,none,,,,standard,consumer,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.961178+00:00,0959.HK,Hong Kong,HKEX,00959,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,観光・ホテル・飲食店,カジノ、エンターテイメント関連事業への投資,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
00960.HK,ロンフォーグループ 龍湖集団,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,real_estate,real_estate,00960;ロンフォーグループ 龍湖集団;中国で不動産開発;投資;管理事業を展開;不動産,none,,,,standard,real_estate,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.961240+00:00,0960.HK,Hong Kong,HKEX,00960,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,不動産,中国で不動産開発、投資、管理事業を展開,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
00966.HK,チャイナ タイピン保険 中国太平保険,hong_kong,stock,HKD,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,insurance,financial,00966;チャイナ タイピン保険 中国太平保険;再保険引受業務を展開。生命保険;損害保険やアセットマネジメントなども手がける。;保険,none,,,,standard,insurance,WARN,MEDIUM,sbi_hk_stock,2026-06-23,2026-06-22T16:51:22.961312+00:00,0966.HK,Hong Kong,HKEX,00966,Hong Kong,HKD,HKD,HKD,HKDJPY,china_hk,MEDIUM,unknown,WARN,sbi_official_list_imported;market_metrics_missing,tradable,2026-06-23,sbi_hk_stock,confirmed,true,2026-06-23,sbi_hk_stock,普通株式一覧,メインボード,保険,再保険引受業務を展開。生命保険、損害保険やアセットマネジメントなども手がける。,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_hk_list.html
